tweet_id,date,text,favorite_count,retweet_count,at_mentions,at_mentions_id,hashtags,user_id,user_name,user_profile,in_reply_to_tweet_id,country,place,lang,coordinates,latitude,longitude,tidy_text,tone
1.24e+18,3/14/2020 16:35,"@realDonaldTrump .....Mr. Trump, if you as president don't take responsibility for the lack of early attack on Coro… https://t.co/riwqacKT5I",0,0,['Donald J. Trump'],[25073877],[],340474324.0,Irv Rolon (Tiki),"A musician, artist, husband, father and lover of life. Yes, life is good and I overlook certain things, lies from politicians I will not support.",,United States,Rochelle,en,"[-89.12325, 41.8936051]",-89.12325,41.8936051,mr trump if you as president don t take responsibility for the lack of early attack on coro,positive
1.24e+18,3/14/2020 16:35,.@realDonaldTrump Release the test results and your taxes! #coronavirus https://t.co/zY1ruNe9RJ,3,0,['Donald J. Trump'],[25073877],['coronavirus'],342392639.0,🗣SOCIAL DISTANCING 🔑,MA Candidate @USCAnnenberg | President @SCPlatform | Board Member @WelcomingUSA | Formerly @Michimmigrant | @PosseFoundation Alum | Views my own #StayHome,,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.668404,33.704538,release the test results and your taxes coronavirus,neutral
1.24e+18,3/14/2020 16:34,@williamlegate @realDonaldTrump can still contract #coronavirus!,1,0,"['William LeGate 🧢 #ByeDon 2020', 'Donald J. Trump']","[38029205, 25073877]",['coronavirus'],21724107.0,DM Brown. Need a new President! 👍❤,Donate to https://t.co/1ChXiCytOe ! I like opinions & I give mine! God bless you! We are all God's children.,1.24e+18,United States,Norton Shores,en,"[-86.320001, 43.117747]",-86.320001,43.117747,can still contract coronavirus,neutral
1.24e+18,3/14/2020 16:33,"Expecting following tweet from @realDonaldTrump any minute now:

CoronaVirus test came back negative.  The docters… https://t.co/0BZ1xdypJ6",3,0,['Donald J. Trump'],[25073877],[],23520328.0,"Gavin Spitzner is Physical Distancing, so should u","President of Wealth Consulting Partners, LLC. Leading #WealthManagement #AdviceTech #DigitalAdvice Strategic Consultant and #FinTech Venture Capitalist",,United States,Basking Ridge,en,"[-74.595391, 40.64796]",-74.595391,40.64796,expecting following tweet from any minute now coronavirus test came back negative the docters,negative
1.24e+18,3/14/2020 16:31,"@realDonaldTrump @Jentezen @freechapel #BREAKING
#Coronavirus: 2 COVID-19 deaths reported in New York state, in New… https://t.co/4EABvts4nb",2,2,"['Donald J. Trump', 'Jentezen Franklin', 'Free Chapel']","[25073877, 71059280, 27373718]","['BREAKING', 'Coronavirus']",466472836.0,Dr Late Night News,#KeepAmericaGreat #Politics #Socialmedia #Business #Markets #WallStreetExpert #AmericaFirst #MAGA #NYMets #PoliticalScientist  #EconomicCrisisExpert 🇺🇸,1.24e+18,United States,Miami Beach,en,"[-80.147162, 25.7613083]",-80.147162,25.7613083,breaking coronavirus covid deaths reported in new york state in new,positive
1.24e+18,3/14/2020 16:31,@MarinaMarraco @AuroraIntel @realDonaldTrump @AP We should stay focused on the response of the federal government t… https://t.co/uy6gl6t5x1,0,0,"['Marina Marraco', 'Aurora Intel', 'Donald J. Trump', 'The Associated Press']","[123406653, 1050478262009262080, 25073877, 51241574]",[],829294958.0,Ant,Traveler through life while learning to see the world through the eyes of others.,1.24e+18,United States,Seattle,en,"[-122.436232, 47.4953154]",-122.436232,47.4953154,we should stay focused on the response of the federal government t,neutral
1.24e+18,3/14/2020 16:30,"@realDonaldTrump @Jentezen @freechapel #BREAKING
Child tests positive for coronavirus after getting autographs at #Jazz vs. #Celtics game",3,5,"['Donald J. Trump', 'Jentezen Franklin', 'Free Chapel']","[25073877, 71059280, 27373718]","['BREAKING', 'Jazz', 'Celtics']",466472836.0,Dr Late Night News,#KeepAmericaGreat #Politics #Socialmedia #Business #Markets #WallStreetExpert #AmericaFirst #MAGA #NYMets #PoliticalScientist  #EconomicCrisisExpert 🇺🇸,1.24e+18,United States,Miami Beach,en,"[-80.147162, 25.7613083]",-80.147162,25.7613083,breaking child tests positive for coronavirus after getting autographs at jazz vs celtics game,negative
1.24e+18,3/14/2020 16:30,"Excellent news! President @realDonaldTrump's coronavirus test comes back negative. 

#coronavirus https://t.co/yZqiqXLo9n",1,1,['Donald J. Trump'],[25073877],['coronavirus'],8.24e+17,🇺🇸🇺🇸Phillip Jones🇺🇸🇺🇸,"Co-Found TSNS Entertainment, Co-Producer/Actor at DogStreet Entertainment Studios. Blocked by @Rosie/ #1a, #2a, #MAGA, #KAG2020, FIGHTER FOR #AMERICANRIGHTS!",,United States,North Carolina,en,"[-84.3219475, 33.752879]",-84.3219475,33.752879,excellent news president s coronavirus test comes back negative coronavirus,positive
1.24e+18,3/14/2020 16:28,#BREAKING: President @realDonaldTrump says his #COVID19 test results are in. He tested negative for the… https://t.co/JuqXsHiffR,12,2,['Donald J. Trump'],[25073877],"['BREAKING', 'COVID19']",2801192631.0,Angelina Salcedo,Emmy-Nominated Reporter | Find me on TV Nightside on @10NewsWTSP 🎥📺 @EmersonCollege Alum | Hablo Español ! 🇩🇴 | Have a story idea? 📧 ASalcedo@wtsp.com,,United States,Tampa,en,"[-82.620093, 27.821353]",-82.620093,27.821353,breaking president says his covid test results are in he tested negative for the,negative
1.24e+18,3/14/2020 16:27,@RudyGiuliani You have to remember: If @realDonaldTrump &amp; @VP contract the #coronavirus at the same time &amp; both are… https://t.co/xPQ16f5qxy,0,0,"['Rudy W. Giuliani', 'Donald J. Trump', 'Vice President Mike Pence']","[770781940341288960, 25073877, 818910970567344128]",['coronavirus'],21724107.0,DM Brown. Need a new President! 👍❤,Donate to https://t.co/1ChXiCytOe ! I like opinions & I give mine! God bless you! We are all God's children.,1.24e+18,United States,Norton Shores,en,"[-86.320001, 43.117747]",-86.320001,43.117747,you have to remember if contract the coronavirus at the same time both are,neutral
1.24e+18,3/14/2020 16:25,White House doctor says that President @realDonaldTrump tested NEGATIVE for coronavirus. https://t.co/GF9esdYJ0P,11,4,['Donald J. Trump'],[25073877],[],17272735.0,Javi Morgado,Executive Producer of @CNN's @NewDay Facebook: javimorgado Instagram: javiermorgado,,United States,Manhattan,en,"[-74.026675, 40.683935]",-74.026675,40.683935,white house doctor says that president tested negative for coronavirus,negative
1.24e+18,3/14/2020 16:22,"Coronavirus has hit &amp; you’re quarantined with your first 5!

Infected everyone else: @realDonaldTrump 
Hoarding all… https://t.co/Tukki95UWV",12,0,['Donald J. Trump'],[25073877],[],17523808.0,Łitecoin Łisa @teammightymia,"Subie driving,Red-Pilled,Foster/Adoption,Organ Donation & Crypto Advocate! #LTCfam https://t.co/gTBAmIpaY1 https://t.co/gSaZNQA3pt",,United States,Edmond,en,"[-97.557572, 35.606823]",-97.557572,35.606823,coronavirus has hit you re quarantined with your first infected everyone else hoarding all,positive
1.24e+18,3/14/2020 16:22,"@realDonaldTrump get your facts straight! #Obama declared a public health emergency in April 2009, months before… https://t.co/sWaY3ajhsv",0,0,['Donald J. Trump'],[25073877],['Obama'],51227425.0,Luis A. Reyes,"Trucker🚛
Loves to Cook🍳👨‍🍳🔪
Puertorrican🇵🇷🇵🇷
Love my children😍❤️",,United States,Caguas,en,"[-66.084666, 18.200421]",-66.084666,18.200421,get your facts straight obama declared a public health emergency in april months before,positive
1.24e+18,3/14/2020 16:13,"You know what...
Let's just cancel the whole election.
@realDonaldTrump was going to win anyways!
4-MORE YEARS!!!… https://t.co/67JGTrMFVp",1,0,['Donald J. Trump'],[25073877],[],4150009753.0,JMSr,Proud Husband & Father,,United States,Henderson,en,"[-115.1581427, 35.917793]",-115.1581427,35.917793,you know what let s just cancel the whole election was going to win anyways more years,positive
1.24e+18,3/14/2020 16:07,#NAME?,0,0,"['Donald J. Trump', 'Jentezen Franklin', 'Free Chapel']","[25073877, 71059280, 27373718]",[],1.15e+18,doodle-wash ya damn hands-hedz,Just a small #2 pencil in a digital world. My alterego's in Twitmo. I am the Ranting With Randi podcast. Will work for art supplies.  https://t.co/kIur6zcdKX…,1.24e+18,United States,Manhattan,en,"[-74.026675, 40.683935]",-74.026675,40.683935,impeached orange fuckstick sureounded by people with the coronavirus says what,neutral
1.24e+18,3/14/2020 16:07,Wrong @BernieSanders @SenSanders @People4Bernie @KHiveQueenB (@realDonaldTrump) #KAGA2020 #kaga #landslide… https://t.co/QtaZEZVhC3,1,0,"['Bernie Sanders', 'Bernie Sanders', 'People for Bernie', '⚖️ Drop Out, Bernie.⚖️', 'Donald J. Trump']","[216776631, 29442313, 3141672447, 1725557280, 25073877]","['KAGA2020', 'kaga', 'landslide']",1.18e+18,Jim Hannington,Re-Elect Trump 2020,,United States,Lindbergh Doggie Park,en,"[-84.37113935918889, 33.821774110619685]",-84.37113935918889,33.821774110619685,wrong kaga kaga landslide,negative
1.24e+18,3/14/2020 16:03,#NAME?,0,0,"['Stephanie Grisham', 'Donald J. Trump', 'Mike Pence', 'The White House']","[818927131883356161, 25073877, 22203756, 822215673812119553]",[],372845260.0,Valerie,"Love of country 1st! #resist Trump, Morality, intelligence, and Truth are characters I admire",1.24e+18,United States,San Clemente,en,"[-117.666227, 33.386645]",-117.666227,33.386645,pence where are u home sick with coronavirus,negative
1.24e+18,3/14/2020 15:58,@realDonaldTrump #Coronavirus: The city sleeps -- How has COVID-19 changed our daily lives? https://t.co/WTyrpktQAm,3,2,['Donald J. Trump'],[25073877],['Coronavirus'],466472836.0,Dr Late Night News,#KeepAmericaGreat #Politics #Socialmedia #Business #Markets #WallStreetExpert #AmericaFirst #MAGA #NYMets #PoliticalScientist  #EconomicCrisisExpert 🇺🇸,1.24e+18,United States,Miami Beach,en,"[-80.147162, 25.7613083]",-80.147162,25.7613083,coronavirus the city sleeps how has covid changed our daily lives,neutral
1.24e+18,3/14/2020 15:54,@Tzintlinegro @FSA_1996 @TexasBobo @pbessettwatts @Scottwc427 @Newsclippers @Jackiebel12 @01nv1s1ble1 @Ne_Cs_Seyer… https://t.co/6QPoPF3KQW,1,0,"['Niamh', 'FSA1996', 'Texas Bobo', 'Paris👀🗽🌊🇺🇸', 'Carla Conway', 'Newsclippers', 'Bulldog Momma B. 💋', '01nv1s1ble1 🔹', 'Neal-N-Cindy Seyer']","[2355392131, 3318059980, 826393284658548736, 3218947775, 2712432853, 86382285, 1350650246, 3373247879, 903209822631362564]",[],1.1e+18,Michelle Brodeur,A kick Ass Lyme Warrior.,1.24e+18,United States,Agawam,en,"[-72.710598, 42.03108]",-72.710598,42.03108,cs seyer,neutral
1.24e+18,3/14/2020 15:52,"Full stop: @realDonaldTrump is a liar whose incompetence will result in the death of thousands, if not millions, of… https://t.co/axRJS4z5k2",1,0,['Donald J. Trump'],[25073877],[],3744281.0,Tim Peacock,"Writer | Founder @PeacockPanache | Published @WindyCityTimes | super gay, moderately Agnostic & somewhat outspoken | he/him | https://t.co/dPTRQF1QnP",,United States,Chicago,en,"[-87.940033, 41.644102]",-87.940033,41.644102,full stop is a liar whose incompetence will result in the death of thousands if not millions of,positive
1.24e+18,3/14/2020 15:50,@tjhend1 @SpeakerPelosi all of us want to thank you for all the hard work you and @stevenmnuchin1 put in to get the… https://t.co/0z9UbEX7z8,2,1,"['Terry Henderson', 'Nancy Pelosi', 'Steven Mnuchin']","[435422713, 15764644, 799764016885329921]",[],44148959.0,Glenn Tabor 🆘🌊🌊,"Retired, Avid Photographer, Vietnam Veteran, MCB-5 SeaBees. #TrumpNeedsToResign#StillWithHer#TheResistance #BlueWave2019#Roll Tide! No DMs please",1.24e+18,United States,Torrance,en,"[-118.3940862, 33.7804411]",-118.3940862,33.7804411,all of us want to thank you for all the hard work you and put in to get the,negative
1.24e+18,3/14/2020 15:50,This is all that you need to know about @realDonaldTrump. He doesn’t give a flying fuck about anything not named tr… https://t.co/i6oM3rb2vE,0,0,['Donald J. Trump'],[25073877],[],43244780.0,Joe,"Analog man in a digital world. Father, husband, biker, drummer. Son of an immigrant. NJ native, #GenX. Tweets are my own and #NSFW. @Giants @Astros #Resist",,United States,Houston,en,"[-95.823268, 29.522325]",-95.823268,29.522325,this is all that you need to know about he doesn t give a flying fuck about anything not named tr,negative
1.24e+18,3/14/2020 15:49,#NAME?,0,0,"['Kayleigh McEnany', 'Donald J. Trump']","[259001548, 25073877]",[],115952268.0,Eugene Shawn,RIP MOM,1.24e+18,United States,Pharr,en,"[-98.220006, 26.085485]",-98.220006,26.085485,to bad the coronavirus only affects old people hope trump gets it,negative
1.24e+18,3/14/2020 15:48,If this test come back positive it means @SpeakerPelosi is going to be President till November you do the maths 😂… https://t.co/3YACmH7N9I,1,0,['Nancy Pelosi'],[15764644],[],3056356034.0,leeblake,"Activist, S.A.M @EDG , Poet, TV Talk show host, Student, Entrepreneurs etc",,United States,Grapevine,en,"[-97.129669, 32.8785707]",-97.129669,32.8785707,if this test come back positive it means is going to be president till november you do the maths,negative
1.24e+18,3/14/2020 15:44,#NAME?,0,0,"['Lindsey Graham', 'Melania Trump', 'Donald J. Trump']","[432895323, 818876014390603776, 25073877]",[],372845260.0,Valerie,"Love of country 1st! #resist Trump, Morality, intelligence, and Truth are characters I admire",1.24e+18,United States,San Clemente,en,"[-117.666227, 33.386645]",-117.666227,33.386645,do you have coronavirus tell us the truth,neutral
1.24e+18,3/14/2020 15:40,"The next time someone asks me a question I don't like my reply will be ""It's a nasty question."" @realDonaldTrump… https://t.co/vic1R2SHVR",0,0,['Donald J. Trump'],[25073877],[],16058591.0,absolutrunnr,Will run for (good) vodka!,,United States,Houston,en,"[-95.823268, 29.522325]",-95.823268,29.522325,the next time someone asks me a question i don t like my reply will be it s a nasty question,negative
1.24e+18,3/14/2020 15:40,Let’s go - @realDonaldTrump @SpeakerPelosi @senatemajldr @NitaLowey @RepKayGranger. Time to release 🇺🇸 funds to hel… https://t.co/zMzVE4EykF,4,1,"['Donald J. Trump', 'Nancy Pelosi', 'Leader McConnell', 'Nita Lowey', 'Rep. Kay Granger']","[25073877, 15764644, 1249982359, 221792092, 161743731]",[],245423471.0,Blaec von Kalweit,"Chief of Staff @glblctzn. Alum @wfp, @unmigration. Global Dev + Social Impact. Proud #Vegetarian. 🇮🇹 • 🇲🇩 • 🇺🇸 #myviews",,United States,Brooklyn,en,"[-74.041878, 40.570842]",-74.041878,40.570842,let s go time to release funds to hel,neutral
1.24e+18,3/14/2020 15:37,"Watching Hillary on Hulu, damn we need @HillaryClinton now more than ever, instead of this reality show dip shit, a… https://t.co/xeSy3VzePd",0,0,['Hillary Clinton'],[1339835893],[],22212346.0,Matthew Hernández,"I'm a hard working banker who enjoys my family, staying in shape, bourbon and scotch, watching TV, I love all kinds of music and I'm a huge sports fan.",,United States,Copperas Cove,en,"[-97.950002, 31.081381]",-97.950002,31.081381,watching hillary on hulu damn we need now more than ever instead of this reality show dip shit a,positive
1.24e+18,3/14/2020 15:34,".@realDonaldTrump .#COVIDー19
.@WhiteHouse
America has learned a lot about Trump (opinion) - CNN https://t.co/LiyuJVV17V",0,0,"['Donald J. Trump', 'The White House']","[25073877, 822215673812119553]",['COVIDー19'],732915888.0,VIC,PLANOITE  4th Gen.Texan .#TSUalumni 👀 the 🌎 through my 👀 I  CAN BLOW. STUDENT OF LAW .#veteran .#Adovacte for All TEXAS .#FreeThinker Don't live on likes.,,United States,Houston,en,"[-95.823268, 29.522325]",-95.823268,29.522325,covid america has learned a lot about trump opinion cnn,neutral
1.24e+18,3/14/2020 15:32,NEW: President @realDonaldTrump says he's been tested for #COVID19 and is waiting on results. #coronavirus @ActionNewsJax @WOKVNews,0,0,"['Donald J. Trump', 'ActionNewsJax', 'WOKV News']","[25073877, 24432463, 24905550]","['COVID19', 'coronavirus']",375893758.0,Jamarlo Phillips,@ActionNewsJax News Reporter | Alpha Man | Dog Dad | Faith Is Key | My opinions are my own | Got a story? Email: jphillips@actionnewsjax.com,,United States,Florida,en,"[-87.634643, 24.396308]",-87.634643,24.396308,new president says he s been tested for covid and is waiting on results coronavirus,positive
