tweet_id,date,text,favorite_count,retweet_count,at_mentions,at_mentions_id,hashtags,user_id,user_name,user_profile,in_reply_to_tweet_id,country,place,lang,coordinates,latitude,longitude,tidy_text,heat,tone
1238849550892360000.00,3/14/20 8:28,@realDonaldTrump’s Presidency is over. His credibility is so far gone Americans don’t even tune into his addresses… https://t.co/vOxmuM4cOI,0,0,['Donald J. Trump'],[25073877],[],822937327,Defeat Trump 2020🇺🇸,"Political Activist, Singer, Actor, 🏳️‍🌈, Gamer, who’s addicted to fitness, cars, and defeating Trump. #Joe2020 #HopeOverFear",,United States,Roeland Park,en,"[-94.650516, 39.023765]",-94.65,39.02,realdonaldtrump s presidency is over his credibility is so far gone americans don t even tune into his addresses   ,0,positive
1238845252439440000.00,3/14/20 8:11,@riaro 😳🙄 SHAKE MY HANDS says @realDonaldTrump who was exposed to #coronavirus Just shake my hand! https://t.co/rRkaC6GsQ2,0,0,"['Maria Roach', 'Donald J. Trump']","[25130247, 25073877]",['coronavirus'],3864687866,Camila 🌻🐝,”Never lose hope! Storms make people stronger; and never last forever! You never know what tomorrow will bring!” #Resist,1.24E+18,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.67,33.70,riaro 😳🙄 shake my hands says realdonaldtrump who was exposed to coronavirus just shake my hand  ,0,neutral
1238844693670170000.00,3/14/20 8:09,#responsibility #yourmove #letstalk about the reasons why @realDonaldTrump closed down the #whitehouse #pandemic Of… https://t.co/6pMFhpYcRl,0,0,['Donald J. Trump'],[25073877],"['responsibility', 'yourmove', 'letstalk', 'whitehouse', 'pandemic']",457871777,Leverage Credit Club,"#itstimetodecide 
Are you creditworthy💲💳?
Do you want single digit interest rates📉?
Is homeownership in your future 🏠🏘?
#responsibility #yourmove #letstalk",,United States,Yonkers,en,"[-73.911271, 40.900789]",-73.91,40.90,responsibility yourmove letstalk about the reasons why realdonaldtrump closed down the whitehouse pandemic of   ,0,negative
1238844077023590000.00,3/14/20 8:06,I need answers from @realDonaldTrump @GOP #MAGA clan:When presented with #coronavirus facts &amp; evidence in late Janu… https://t.co/j0o5IIpxrm,1,0,"['Donald J. Trump', 'GOP']","[25073877, 11134252]","['MAGA', 'coronavirus']",1942166862,UnplannedAdventures,"Just a small town(Missouri)girl who promotes kindness,#BidenHarris 80s,books,laughing,IDtv, yoga, hiking, Seinfeld,good vibes, tea,concerts,travel.👎trump👎",,United States,Missouri,en,"[-95.774704, 35.995476]",-95.77,36.00,i need answers from realdonaldtrump gop maga clanwhen presented with coronavirus facts amp evidence in late janu   ,1,negative
1238843720642030000.00,3/14/20 8:05,"@realDonaldTrump you are a lying sack of crap!
 The Obama administration tested 1 million people for H1N1 in the fi… https://t.co/sfru9mrdmI",0,0,['Donald J. Trump'],[25073877],[],519595388,Liberal Gator,"Husband, Friend, Brother & the World's Best Uncle! -- Consultant, Analyst, Project Manager -- Lover of Fine Dining, Travel & Gator Sports",,United States,Florida,en,"[-87.634643, 24.396308]",-87.63,24.40,realdonaldtrump you are a lying sack of crap  the obama administration tested   million people for   in the fi   ,0,negative
1238843385001180000.00,3/14/20 8:04,"@NHJennifer @ProjectLincoln @realDonaldTrump Lies. tRump lies 
#tRumplies
#TrumpVirus #coronavirus
#coronapocalypse",0,0,"['Jennifer Horn', 'The Lincoln Project', 'Donald J. Trump']","[19161570, 1205226529455632385, 25073877]","['tRumplies', 'TrumpVirus', 'coronavirus', 'coronapocalypse']",38693608,stay calm and wash your hands,"Husband, father, friend, seeker, Whovian, a far futurist, and a seeker of sanity a surreal world. Opinions mine. #resist (I vet)",1.24E+18,United States,Midway,en,"[-87.136336, 30.367273]",-87.14,30.37,nhjennifer projectlincoln realdonaldtrump lies trump lies  trumplies trumpvirus coronavirus coronapocalypse,0,neutral
1238842586975960000.00,3/14/20 8:01,@realDonaldTrump After a week of the worst drops in history Stock Market is just getting back some of what was lost… https://t.co/T1V0ZWvysF,0,0,['Donald J. Trump'],[25073877],[],402977147,powerofwoman,Private CONCIERGE Co-Host to Vacation properties in Las Vegas & North Carolina.,1.24E+18,United States,Sunrise Manor,en,"[-115.116116, 36.1075816]",-115.12,36.11,realdonaldtrump after a week of the worst drops in history stock market is just getting back some of what was lost   ,0,negative
1238841592791760000.00,3/14/20 7:57,@realDonaldTrump @WhiteHouse Where is your @POTUS straight jacket? Trump is spewing nonsensical bull! Maybe all tha… https://t.co/9YNI4yFjY2,0,0,"['Donald J. Trump', 'The White House', 'President Trump']","[25073877, 822215673812119553, 822215679726100480]",[],3864687866,Camila 🌻🐝,”Never lose hope! Storms make people stronger; and never last forever! You never know what tomorrow will bring!” #Resist,1.24E+18,United States,Los Angeles,en,"[-118.668404, 33.704538]",-118.67,33.70,realdonaldtrump whitehouse where is your potus straight jacket trump is spewing nonsensical bull maybe all tha   ,0,negative
1238838876510330000.00,3/14/20 7:46,@realDonaldTrump is afraid to get tested for #coronavirus since his dna is requested in a rape case @Rosie @jaketapper @andylassner,0,0,"['Donald J. Trump', 'ROSIE', 'Jake Tapper', 'andy lassner']","[25073877, 25203361, 14529929, 23645988]",['coronavirus'],21003503,christopher watson,"enjoying all lifes pleasures, beer, good friends, music,food, Detroit born and raised",,United States,Altamonte Springs,en,"[-81.443607, 28.639994]",-81.44,28.64,realdonaldtrump is afraid to get tested for coronavirus since his dna is requested in a rape case rosie jaketapper andylassner,0,negative
1238837699655670000.00,3/14/20 7:41,@TeaPainUSA @realDonaldTrump needs to know *now* that the @WhiteHouse must be treated to eliminate the risk of bedb… https://t.co/jxe0lgl3ic,0,0,"['Tea Pain', 'Donald J. Trump', 'The White House']","[2421067430, 25073877, 822215673812119553]",[],238962219,Juliana L'Heureux,"RN Coauthor of ""Maine Nursing: Interviews and History on Caring and Competence"", blogger at https://t.co/N7BKJAxDIW; free lance writer, newspaper reporter",1.24E+18,United States,Maine,en,"[-71.084335, 42.917127]",-71.08,42.92,teapainusa realdonaldtrump needs to know now that the whitehouse must be treated to eliminate the risk of bedb   ,0,neutral
1238835616848040000.00,3/14/20 7:33,Everyone should be outraged by what @realDonaldTrump did NOT do for US! #COVIDー19 #coronavirus https://t.co/BICnIgNSRQ,1,0,['Donald J. Trump'],[25073877],"['COVIDー19', 'coronavirus']",1180834206,p'nenah goldstein,"writer, Dorothy Parker devotee, arm-chair politico commentator",,United States,Santa Monica,en,"[-118.5173575, 33.9951771]",-118.52,34.00,everyone should be outraged by what realdonaldtrump did not do for us   coronavirus httpstcobicnignsrq,1,negative
1238831241618740000.00,3/14/20 7:15,Knowing there’s a lack of #toiletpaper @realDonaldTrump sent me some in the mail. #COVID #coronavirus #COVID19… https://t.co/gC7z9NEnrp,2,0,['Donald J. Trump'],[25073877],"['toiletpaper', 'COVID', 'coronavirus', 'COVID19']",727624304,𝕄𝕒𝕥𝕥𝕙𝕖𝕨 𝔾. ⚾ 🏈 ✈️,"Retired USAF Vet. @Cardinals, @Chiefs and @StLouisBlues fan. I only come on Twitter to rant about the best team in baseball, and cheer on #ChiefsKingdom.",,United States,Rock Hill,en,"[-90.380388, 38.600431]",-90.38,38.60,knowing there s a lack of toiletpaper realdonaldtrump sent me some in the mail covid coronavirus     ,2,neutral
1238830841318590000.00,3/14/20 7:14,Next presser: someone ask @realDonaldTrump if he ever does anything wrong and let America hear his response.… https://t.co/M8DNCZvgIm,0,0,['Donald J. Trump'],[25073877],[],284744163,Angela C. Johnson,"Loc-wearing, peace loving, justice fighting, vegetarian baby!",,United States,Atlanta,en,"[-84.576827, 33.6475029]",-84.58,33.65,next presser someone ask realdonaldtrump if he ever does anything wrong and let america hear his response   ,0,negative
1238830343286910000.00,3/14/20 7:12,@realDonaldTrump make sure #MAGA fans are forced to work during this #CoronaOutbreak! Never forget @realDonaldTrump… https://t.co/4so41S6hOe,0,0,"['Donald J. Trump', 'Donald J. Trump']","[25073877, 25073877]","['MAGA', 'CoronaOutbreak']",3312319203,J.,We: @Cherie524 Team: @RepBonnie,,United States,Kettering,en,"[-76.831975, 38.873828]",-76.83,38.87,realdonaldtrump make sure maga fans are forced to work during this coronaoutbreak never forget realdonaldtrump   ,0,positive
1238829404740030000.00,3/14/20 7:08,#Miami @MayorGimenez strongly implies @realDonaldTrump is  being irresponsible to not get #coronavirus tested IMMED… https://t.co/kzPbjSoEMn,136,83,"['Mayor Carlos A. Gimenez', 'Donald J. Trump']","[331783175, 25073877]","['Miami', 'coronavirus']",19422491,Grant Stern,"Author @mtc2020series of books.

#Miami native, @morningsidemtg, @OnlyinMiamiShow on @JoltRadio Mon. 6-7pm.

Writer @OccupyDemocrats @TheSternFacts & #HeatLifer",,United States,Miami,en,"[-80.321683, 25.7090404]",-80.32,25.71,miami mayorgimenez strongly implies realdonaldtrump is  being irresponsible to not get coronavirus tested immed  httpstcokzpbjsoemn,219,positive
1238829189735850000.00,3/14/20 7:07,"What the fuck goes on in that poor excuse for a brain, the one that knows #thebestwords, and that mouth that is inc… https://t.co/hveRWrWjXt",0,0,[],[],['thebestwords'],4809934462,RabidDemocrat,“Any one who has the power to make you believe absurdities has the power to make you commit injustices.”,,United States,Pennsylvania,en,"[-80.519851, 39.719801]",-80.52,39.72,what the fuck goes on in that poor excuse for a brain the one that knows thebestwords and that mouth that is inc  httpstcohverwrwjxt,0,negative
1238827935219530000.00,3/14/20 7:02,@GeraldoRivera @realDonaldTrump @VP Hey Geraldo. Can you share the link to the awesome Google website that is manag… https://t.co/q5dZmV6PFr,7,1,"['Geraldo Rivera', 'Donald J. Trump', 'Vice President Mike Pence']","[246500501, 25073877, 818910970567344128]",[],8.25036E+17,Richard Parker,"Proud husband of a fantastic wife (yes, you Pam) for 40 years, but who's counting when you're having the time of your life? UGA  Law ‘81 GO DAWGS!",1.24E+18,United States,Columbus,en,"[-85.0386729, 32.373847]",-85.04,32.37,geraldorivera realdonaldtrump vp hey geraldo can you share the link to the awesome google website that is manag   ,8,positive
1238827318895830000.00,3/14/20 7:00,"@realDonaldTrump 0-2 on #coronavirus public addresses. Donnie, let’s go for the 3 pitch strikeout. ❌❌ 🦠#COVIDー19",0,0,['Donald J. Trump'],[25073877],"['coronavirus', 'COVIDー19']",235174531,Ed Coleman,"Trophy Husband, Father, Raconteur, Bon vivant, GM/Head Pro Rocky Ridge Golf Club, Native Clay Footer from Franklin County.",,United States,South Burlington,en,"[-73.233379, 44.408479]",-73.23,44.41,realdonaldtrump   on coronavirus public addresses donnie let s go for the   pitch strikeout ❌❌ 🦠 ,0,neutral
1238826323512110000.00,3/14/20 6:56,"""NO,  I don't take responsibility at all...""
-@realDonaldTrump 
#coronavirus 
#COVID19 
#TrumpLiesAboutCoronavirus https://t.co/94qy2v0nPY",0,1,['Donald J. Trump'],[25073877],"['coronavirus', 'COVID19', 'TrumpLiesAboutCoronavirus']",41205820,Ms. Toya 👠,"Chicago girl, News & Politics junkie, Servant leader and resource gatherer. 
Illinois State Alum. Tweets are my own.
In 1913, they chose something greater. ΔΣΘ",,United States,Crestwood,en,"[-87.7628283, 41.631296]",-87.76,41.63,no  i dont take responsibility at all realdonaldtrump  coronavirus     trumpliesaboutcoronavirus  ,1,neutral
1238822354194700000.00,3/14/20 6:40,"Yesterday, in his #TrumpPressConference poor @realDonaldTrump blames @BarackObama and every previous president for… https://t.co/K3STLwlEOY",4,1,"['Donald J. Trump', 'Barack Obama']","[25073877, 813286]",['TrumpPressConference'],3390254459,CanvassHat,"Primary, schimary: In Iowa, we caucus!
Moderate, Pragmatic, Democrat.",,United States,St Louis,en,"[-90.3205158, 38.5331934]",-90.32,38.53,yesterday in his trumppressconference poor realdonaldtrump blames barackobama and every previous president for   ,5,negative
1238821351068180000.00,3/14/20 6:36,"“Only 13,953 tests have been conducted nationally.” Where are the tests??? @Mike_Pence @realDonaldTrump #COVIDー19… https://t.co/VpFMq2sBmx",0,0,"['Mike Pence', 'Donald J. Trump']","[22203756, 25073877]",['COVIDー19'],310650385,Monica French,Political Science Student; Progressive; Die-Hard Floydian; Drug Policy Reform; Advocate for harm reduction; Casualty of #WarOnDrugs #NoMoreDrugWar,,United States,Pennsylvania,en,"[-80.519851, 39.719801]",-80.52,39.72, only   tests have been conducted nationally  where are the tests mikepence realdonaldtrump     ,0,neutral
1238821088542450000.00,3/14/20 6:35,#speakout Make @realDonaldTrump do a walkback AGAIN on denying this dismantling of the #pandemic team. That was don… https://t.co/cYIUQG8xwW,0,0,['Donald J. Trump'],[25073877],"['speakout', 'pandemic']",16621072,"Dorothy Canzano Beach, ms, mba","Fights for #ERA | she/her | scientist | interest in #ClimateCrisis,art,politics,future of...| pissed off at #complicitGOP | blocking trollsbots",,United States,Five Points,en,"[-84.228579, 39.5356482]",-84.23,39.54,speakout make realdonaldtrump do a walkback again on denying this dismantling of the pandemic team that was don   ,0,neutral
1238820730030170000.00,3/14/20 6:34,"@POTUS @realDonaldTrump unfortunately for you, we can go back and read what you did and prove you are culpable for… https://t.co/rzq7offfYW",0,0,"['President Trump', 'Donald J. Trump']","[822215679726100480, 25073877]",[],58210725,Christina Fugitt,,,United States,Missouri,en,"[-95.774704, 35.995476]",-95.77,36.00,potus realdonaldtrump unfortunately for you we can go back and read what you did and prove you are culpable for   ,0,negative
1238818834032750000.00,3/14/20 6:26,"@DavidCornDC @realDonaldTrump I’ve known Tony Fauci for 25 years. As a man of principle, he’s made a decision that… https://t.co/CnzKL9j8Is",16,1,"['David Corn', 'Donald J. Trump']","[15220768, 25073877]",[],16188864,Michael Balter teaches journalism and does it too,"Journalism prof, City College of New York; contributor to CJR, SciAm, SAPIENS, The Verge, Yale E360, etc. Anthro, mental health, environ, #MeTooSTEM",1.24E+18,United States,Croton-on-Hudson,en,"[-73.946553, 41.168161]",-73.95,41.17,davidcorndc realdonaldtrump i ve known tony fauci for   years as a man of principle he s made a decision that   ,17,neutral
1238816868791710000.00,3/14/20 6:18,@realDonaldTrump your tweets will live forever you imbecile #coronavirus #TrumpPressConference https://t.co/Ks3bf2GncK,4,1,['Donald J. Trump'],[25073877],"['coronavirus', 'TrumpPressConference']",51429907,sumar429,,,United States,Baltimore,en,"[-76.7115205, 39.197211]",-76.71,39.20,realdonaldtrump your tweets will live forever you imbecile coronavirus trumppressconference  ,5,negative
1238814125431700000.00,3/14/20 6:07,#Millions across the #Globe #LockdownIreland #corona - @ABC News app #CoronaVirusUpdates #coronapocalypse… https://t.co/PTHwVAUBFs,0,0,['ABC News'],[28785486],"['Millions', 'Globe', 'LockdownIreland', 'corona', 'CoronaVirusUpdates', 'coronapocalypse']",1.18046E+18,Jim Hannington,Re-Elect Trump 2020,,United States,Whos Got Soul,en,"[-84.24327574412771, 33.760579778523315]",-84.24,33.76,millions across the globe lockdownireland corona  abc news app coronavirusupdates coronapocalypse  httpstcopthwvaubfs,0,neutral
1238811567992340000.00,3/14/20 5:57,@Canada @JustinTrudeau if y'all make a vaccine for #CoronaVirus can you refuse to send it to @realDonaldTrump until… https://t.co/myZMRMiEp9,0,0,"['Canada', 'Justin Trudeau', 'Donald J. Trump']","[2459609448, 14260960, 25073877]",['CoronaVirus'],275680373,Aaron Macholl,Vertically Endowed Jew. FIAT #173.,,United States,Alameda,en,"[-122.332411, 37.720367]",-122.33,37.72,canada justintrudeau if yall make a vaccine for coronavirus can you refuse to send it to realdonaldtrump until   ,0,neutral
